ID,TotalValue,Borough,SchoolDistrict,Council,FireService,PolicePrct,HealthArea,ZoneDist1,ZoneDist2,ZoneDist3,ZoneDist4,Class,LandUse,Easements,OwnerType,LotArea,BldgArea,ComArea,ResArea,OfficeArea,RetailArea,GarageArea,StrgeArea,FactryArea,OtherArea,NumBldgs,NumFloors,UnitsRes,UnitsTotal,LotFront,LotDepth,BldgFront,BldgDepth,Extension,Proximity,IrregularLot,LotType,BasementType,Landmark,BuiltFAR,ResidFAR,CommFAR,FacilFAR,Built,HistoricDistrict,High
1002207506,738113,Manhattan,02,1,Ladder,1,7700,Commercial,Missing,Missing,Missing,Condo,Mixed Residential & Commercial Buildings,0,Unknown,2500,11110,308,10802,0,0,308,0,0,0,1,6,3,4,25,100,25,100,Unknown,Not Available,No,Mixed or Unknown,Unknown,No,4.44,6.02,6,6.5,18th Century,No,FALSE
1002230029,435600,Manhattan,02,1,Ladder,1,7700,Commercial,Missing,Missing,Missing,Retail,Mixed Residential & Commercial Buildings,0,Private,2111,5490,3000,2490,1500,0,0,1500,0,0,1,4,3,5,24.83,85,25,60,Extension,Attached,No,Inside,Full Basement Below Grade,No,2.6,6.02,6,6.5,18th Century,Yes,FALSE
1002260021,29376,Manhattan,02,3,Ladder,1,6800,Manufacturing,Missing,Missing,Missing,Vacant,Vacant Land),0,Unknown,861,0,0,0,0,0,0,0,0,0,0,0,0,0,23.17,71.08,0,0,Unknown,Not Available,Yes,Inside,Unknown,No,0,0,10,10,Unknown,No,FALSE
1002280001,571220,Manhattan,02,1,Ladder,1,6800,Manufacturing,Missing,Missing,Missing,Mixed,Mixed Residential & Commercial Buildings,0,Unknown,1112,5560,1584,3976,0,1584,0,0,0,0,1,5,4,5,22.67,72.33,23,72,Unknown,Semi-Attached,Yes,Corner,Unknown,No,5,0,5,6.5,18th Century,Yes,FALSE
1002300044,432900,Manhattan,02,1,Engine,1,6800,Manufacturing,Missing,Missing,Missing,Retail,Mixed Residential & Commercial Buildings,0,Private,1725,3817,3817,0,2017,1800,0,0,0,0,1,3,0,3,37,51.83,37,52,Unknown,Attached,Yes,Inside,Full Basement Below Grade,No,2.21,0,5,6.5,18th Century,Yes,FALSE
1002310019,475995,Manhattan,02,1,Engine,1,6800,Manufacturing,Missing,Missing,Missing,Walk Up Apartment,Multi-Family Walk-Up Buildings,0,Unknown,1694,7560,0,7560,0,0,0,0,0,0,1,5.5,7,7,21.08,85.42,21,85,Extension,Attached,Yes,Inside,Full Basement Below Grade,No,4.46,0,5,6.5,18th Century,Yes,FALSE
1002330012,628200,Manhattan,02,1,Engine,5,6800,Manufacturing,Missing,Missing,Missing,Loft,Industrial & Manufacturing,0,Unknown,1360,4000,4000,0,0,1000,0,3000,0,0,1,4,0,4,17.58,80.08,18,73,Extension,Attached,Yes,Inside,Full Basement Below Grade,No,2.94,0,5,6.5,18th Century,Yes,FALSE
1002350009,561600,Manhattan,02,1,Engine,5,6800,Manufacturing,Missing,Missing,Missing,Loft,Industrial & Manufacturing,0,Private,1025,4675,4675,0,0,935,0,3740,0,0,1,5,4,5,25.08,42,25,38,Unknown,Attached,Yes,Inside,Full Basement Below Grade,No,4.56,0,5,6.5,18th Century,No,FALSE
1002377502,821344,Manhattan,02,1,Engine,5,6800,Commercial,Missing,Missing,Missing,Condo,Mixed Residential & Commercial Buildings,0,Unknown,2070,7167,1550,5617,0,1550,0,0,0,0,1,7,9,10,20,100,20.5,99.62,Unknown,Not Available,No,Inside,Unknown,No,3.46,6.02,6,6.5,00s,No,FALSE
1002380034,224863,Manhattan,02,1,Ladder,5,6800,Commercial,Missing,Missing,Missing,Mixed,Mixed Residential & Commercial Buildings,0,Unknown,1374,4190,1048,3142,0,1048,0,0,0,0,1,4,3,5,23,59.75,23,60,Extension,Attached,No,Inside,Unknown,No,3.05,6.02,6,6.5,18th Century,No,FALSE
1002390027,1041046,Manhattan,02,1,Ladder,5,6800,Commercial,Commercial,Missing,Missing,Mixed,Mixed Residential & Commercial Buildings,0,Unknown,4140,15231,5016,10215,0,3344,0,1672,0,0,1,5,4,7,37.5,110.25,38,88,Extension,Attached,Yes,Inside,Full Basement Below Grade,No,3.68,3.44,6,6.5,18th Century,No,FALSE
1002490056,792450,Manhattan,01,1,Engine,5,7800,Manufacturing,Missing,Missing,Missing,Outdoor,Open Space & Outdoor Recreation,0,City,21855,0,0,0,0,0,0,0,0,0,0,0,0,0,164.75,120.08,0,0,Unknown,Not Available,Yes,Corner,Unknown,No,0,0,2,6.5,Unknown,No,FALSE
1002540051,1045350,Manhattan,02,1,Engine,5,7800,Park,Missing,Missing,Missing,Outdoor,Open Space & Outdoor Recreation,0,City,29250,0,0,0,0,0,0,0,0,0,1,1,0,0,151.33,170.42,0,0,Unknown,Not Available,Yes,Corner,Unknown,No,0,0,0,0,Unknown,No,FALSE
1002710059,236395,Manhattan,02,1,Engine,7,7800,Residential,Missing,Missing,Missing,Walk Up Apartment,Multi-Family Walk-Up Buildings,0,Unknown,1560,4640,0,4640,0,0,0,0,0,0,1,4,9,9,20,78,20,54,Unknown,Attached,No,Inside,Full Basement Above Grade,No,2.97,3.44,0,6.5,18th Century,No,FALSE
1002730016,666900,Manhattan,02,1,Engine,7,7800,Residential,Missing,Missing,Missing,Religious,Public Facilities & Institutions,0,Unknown,2383,6350,2300,4050,0,0,0,0,0,2300,1,5,3,3,23.83,100,23.83,45,Extension,Not Available,No,Inside,Unknown,No,2.66,3.44,0,6.5,18th Century,No,FALSE
1002730021,473850,Manhattan,02,1,Engine,7,7800,Residential,Missing,Missing,Missing,Retail,Commercial & Office Buildings,0,Unknown,2115,1925,1925,0,0,1925,0,0,0,0,1,1,0,1,25,84.58,25,85,Unknown,Semi-Attached,No,Inside,Full Basement Below Grade,No,0.91,3.44,0,6.5,18th Century,No,FALSE
1002740002,333e3,Manhattan,02,1,Engine,5,7800,Residential,Missing,Missing,Missing,Industrial,Industrial & Manufacturing,0,Unknown,2500,4600,4600,0,1150,0,0,0,3450,0,1,4,0,2,25,100,25,46,Extension,Attached,No,Inside,Full Basement Below Grade,No,1.84,3.44,0,6.5,Postwar,No,FALSE
1002740014,732600,Manhattan,02,1,Engine,5,7800,Commercial,Missing,Missing,Missing,Elevator Apartment,Multi-Family Elevator Buildings,0,Unknown,2607,10785,0,10785,0,0,0,0,0,0,1,5,24,24,26,100,25,88,Unknown,Semi-Attached,Yes,Corner,Full Basement Below Grade,No,4.14,0,5,6.5,18th Century,No,FALSE
1002740036,328050,Manhattan,02,1,Engine,5,7800,Residential,Missing,Missing,Missing,Office,Commercial & Office Buildings,0,Unknown,4189,2914,2914,0,2014,900,0,0,0,0,1,1,0,2,26.58,100,26.62,60,Extension,Detached,Yes,Inside,No Basement,No,0.7,3.44,0,6.5,Postwar,No,FALSE
1002750019,230630,Manhattan,02,1,Engine,5,7800,Residential,Missing,Missing,Missing,Mixed,Mixed Residential & Commercial Buildings,0,Unknown,1445,4948,1100,3848,0,1100,0,0,0,0,1,4,3,4,22.25,67,22,54,Unknown,Attached,Yes,Corner,Unknown,No,3.42,3.44,0,6.5,18th Century,No,FALSE
1002750027,248150,Manhattan,02,1,Engine,5,7800,Residential,Missing,Missing,Missing,Walk Up Apartment,Mixed Residential & Commercial Buildings,0,Private,1934,9154,1800,7354,0,1800,0,0,0,0,1,5,8,9,22.25,86.83,22,85,Extension,Semi-Attached,No,Corner,Full Basement Below Grade,No,4.73,3.44,0,6.5,18th Century,No,FALSE
1002760037,669150,Manhattan,02,1,Engine,5,7800,Residential,Missing,Missing,Missing,Education,Public Facilities & Institutions,0,Mixed,2500,6750,6750,0,0,0,0,0,0,6750,1,5,0,1,25,100,25,54,Unknown,Semi-Attached,No,Inside,Full Basement Above Grade,No,2.7,3.44,0,6.5,90s,No,FALSE
1002770001,194519,Manhattan,02,1,Engine,5,7800,Residential,Missing,Missing,Missing,Walk Up Apartment,Multi-Family Walk-Up Buildings,0,Unknown,2515,8157,0,8157,0,0,0,0,0,0,1,5,10,10,25,100.58,25,66,Unknown,Attached,No,Inside,Full Basement Below Grade,No,3.24,3.44,0,6.5,18th Century,No,FALSE
1002770016,271878,Manhattan,02,1,Engine,5,7800,Residential,Missing,Missing,Missing,Walk Up Apartment,Mixed Residential & Commercial Buildings,0,Unknown,2514,9075,1800,7275,0,1800,0,0,0,0,1,5,8,10,25,100.58,25,72,Unknown,Attached,No,Inside,Full Basement Below Grade,No,3.61,3.44,0,6.5,18th Century,No,FALSE
1002770029,593550,Manhattan,02,1,Engine,5,7800,Residential,Missing,Missing,Missing,Walk Up Apartment,Mixed Residential & Commercial Buildings,0,Unknown,2512,10754,2000,8754,0,2000,0,0,0,0,1,6,17,18,25,100,25,83,Unknown,Semi-Attached,No,Inside,Full Basement Below Grade,No,4.28,3.44,0,6.5,18th Century,No,FALSE
1002770030,588150,Manhattan,02,1,Engine,5,7800,Residential,Missing,Missing,Missing,Walk Up Apartment,Mixed Residential & Commercial Buildings,0,Unknown,2500,11304,1000,10304,0,1000,0,0,0,0,1,6,17,18,25,100,25,86,Unknown,Not Available,No,Inside,Full Basement Below Grade,No,4.52,3.44,0,6.5,18th Century,No,FALSE
1002770042,461250,Manhattan,02,1,Engine,5,7800,Residential,Missing,Missing,Missing,Walk Up Apartment,Mixed Residential & Commercial Buildings,0,Private,2512,11538,1850,9688,0,1850,0,0,0,0,1,6,22,24,25,100,25,85,Unknown,Semi-Attached,No,Inside,Full Basement Below Grade,No,4.59,3.44,0,6.5,18th Century,No,FALSE
1002770045,274950,Manhattan,02,1,Engine,5,7800,Residential,Missing,Missing,Missing,Walk Up Apartment,Mixed Residential & Commercial Buildings,0,Unknown,2512,18170,480,17690,0,480,0,0,0,0,1,5,20,21,25,100.5,25,86,Unknown,Attached,No,Inside,Full Basement Below Grade,No,7.23,3.44,0,6.5,18th Century,No,FALSE
1002770048,541350,Manhattan,02,1,Engine,5,7800,Residential,Missing,Missing,Missing,Retail,Commercial & Office Buildings,0,Private,1418,1394,1394,0,0,1394,0,0,0,0,1,1,0,2,18,79.83,17,78,Unknown,Attached,Yes,Corner,No Basement,No,0.98,3.44,0,6.5,18th Century,No,FALSE
1002790006,155513,Manhattan,02,1,Engine,5,7800,Residential,Missing,Missing,Missing,Walk Up Apartment,Multi-Family Walk-Up Buildings,0,Private,3264,6543,0,6543,0,0,0,0,0,0,1,3,4,4,43.83,77,23,66,Unknown,Attached,Yes,Inside,Unknown,No,2,3.44,0,6.5,18th Century,No,FALSE
1002790009,258570,Manhattan,02,1,Engine,5,7800,Residential,Missing,Missing,Missing,Mixed,Mixed Residential & Commercial Buildings,0,Unknown,1672,4002,1000,3002,1000,0,0,0,0,0,1,3,3,4,21.92,77.75,22,56,Unknown,Attached,Yes,Inside,Full Basement Below Grade,No,2.39,3.44,0,6.5,18th Century,No,FALSE
1002790010,196034,Manhattan,02,1,Engine,5,7800,Residential,Missing,Missing,Missing,Walk Up Apartment,Multi-Family Walk-Up Buildings,0,Unknown,1760,2949,0,2949,0,0,0,0,0,0,1,3,4,4,21.92,81,22,52,Unknown,Attached,Yes,Inside,Unknown,No,1.68,3.44,0,6.5,18th Century,No,FALSE
1002790011,234581,Manhattan,02,1,Engine,5,7800,Residential,Missing,Missing,Missing,Mixed,Mixed Residential & Commercial Buildings,0,Unknown,1977,4299,1239,3060,1239,0,0,0,0,0,1,3,3,4,21.92,86,24,65,Unknown,Attached,Yes,Inside,Unknown,No,2.17,3.44,0,6.5,18th Century,No,FALSE
1002790013,138805,Manhattan,02,1,Engine,5,7800,Residential,Missing,Missing,Missing,Walk Up Apartment,Multi-Family Walk-Up Buildings,0,Unknown,819,2900,0,2900,0,0,0,0,0,0,1,4,4,4,20.67,37.17,21,36,Unknown,Attached,Yes,Inside,Unknown,No,3.54,3.44,0,6.5,18th Century,No,FALSE
1002790023,750600,Manhattan,02,1,Engine,5,7800,Residential,Missing,Missing,Missing,Walk Up Apartment,Multi-Family Walk-Up Buildings,0,Private,3261,11552,0,11552,0,0,0,0,0,0,2,5,27,27,25.67,128,26,59,Unknown,Semi-Attached,Yes,Inside,Full Basement Above Grade,No,3.54,3.44,0,6.5,18th Century,No,FALSE
1002790054,499500,Manhattan,02,1,Engine,5,7800,Residential,Missing,Missing,Missing,Walk Up Apartment,Mixed Residential & Commercial Buildings,0,Private,1910,8513,1703,6810,0,1703,0,0,0,0,1,5,16,17,27.92,69.92,28,68,Unknown,Attached,Yes,Inside,Full Basement Below Grade,No,4.46,3.44,0,6.5,18th Century,No,FALSE
1002790061,736200,Manhattan,02,1,Engine,5,7800,Commercial,Missing,Missing,Missing,Retail,Mixed Residential & Commercial Buildings,0,Unknown,1868,9885,9885,0,8085,1800,0,0,0,0,1,6,0,3,25,72.33,25,74,Unknown,Attached,Yes,Inside,Full Basement Below Grade,No,5.29,3.44,6,6.5,18th Century,No,FALSE
1002790062,1062900,Manhattan,02,1,Engine,5,7800,Commercial,Missing,Missing,Missing,Religious,Public Facilities & Institutions,0,Mixed,2238,6721,6721,0,1657,1750,0,0,0,3314,1,4,0,6,25.17,80.58,25,76,Extension,Attached,Yes,Inside,Full Basement Below Grade,No,3,3.44,6,6.5,18th Century,No,FALSE
1002790064,93193,Manhattan,02,1,Engine,5,7800,Commercial,Missing,Missing,Missing,Mixed,Mixed Residential & Commercial Buildings,0,Unknown,1037,4104,1104,3000,0,0,0,1104,0,0,1,4,1,2,17.92,60,18,59,Unknown,Attached,Yes,Inside,Full Basement Below Grade,No,3.96,3.44,6,6.5,18th Century,No,FALSE
1002800007,669600,Manhattan,02,1,Engine,5,7800,Residential,Commercial,Missing,Missing,Walk Up Apartment,Multi-Family Walk-Up Buildings,0,Unknown,2529,11166,0,11166,0,0,0,0,0,0,1,6,18,18,25.25,100,25,84,Unknown,Attached,No,Inside,Full Basement Below Grade,No,4.42,3.44,0,6.5,18th Century,No,FALSE
1002800037,497700,Manhattan,02,1,Engine,5,7800,Commercial,Missing,Missing,Missing,Loft,Industrial & Manufacturing,0,Unknown,1875,9000,7125,1875,3750,3375,0,0,0,0,1,5,0,8,25,75,25,75,Unknown,Attached,No,Inside,Full Basement Below Grade,No,4.8,3.44,6,6.5,18th Century,No,FALSE
1002810025,415134,Manhattan,02,1,Engine,5,7800,Commercial,Missing,Missing,Missing,Walk Up Apartment,Mixed Residential & Commercial Buildings,0,Unknown,1711,7929,1500,6429,0,1500,0,0,0,0,1,6,8,10,24.92,68.67,25,61,Unknown,Attached,No,Inside,Full Basement Below Grade,No,4.63,3.44,6,6.5,18th Century,No,FALSE
1002810026,449729,Manhattan,02,1,Engine,5,7800,Commercial,Missing,Missing,Missing,Walk Up Apartment,Mixed Residential & Commercial Buildings,0,Unknown,1949,8784,1550,7234,0,1550,0,0,0,0,1,6,8,9,25,77.92,25,69,Unknown,Attached,No,Inside,Full Basement Below Grade,No,4.51,3.44,6,6.5,18th Century,No,FALSE
1002810033,97650,Manhattan,02,1,Engine,5,7800,Commercial,Missing,Missing,Missing,Retail,Mixed Residential & Commercial Buildings,0,Private,793,2316,2316,0,0,750,0,0,0,1566,1,3,1,4,22,71,22,58,Unknown,Semi-Attached,Yes,Corner,Full Basement Below Grade,No,2.92,3.44,6,6.5,18th Century,No,FALSE
1002810053,687600,Manhattan,02,1,Engine,5,7800,Commercial,Missing,Missing,Missing,Loft,Industrial & Manufacturing,0,Unknown,1625,4350,4350,0,2750,1600,0,0,0,0,1,3,0,4,25,65,25,65,Unknown,Attached,No,Inside,Full Basement Below Grade,No,2.68,3.44,6,6.5,18th Century,No,FALSE
1002820033,854550,Manhattan,02,1,Engine,5,7800,Commercial,Missing,Missing,Missing,Office,Commercial & Office Buildings,0,Unknown,1525,6749,6749,0,4850,1899,0,0,0,0,1,4,2,7,25,90,25,60,Unknown,Not Available,Yes,Inside,Unknown,No,4.43,3.44,6,6.5,18th Century,No,FALSE
1002820079,271800,Manhattan,02,1,Engine,5,7800,Commercial,Missing,Missing,Missing,Retail,Commercial & Office Buildings,0,Unknown,1258,2500,2500,0,0,2500,0,0,0,0,1,2,0,1,25,50.33,25,47,Unknown,Semi-Attached,Yes,Inside,Full Basement Below Grade,No,1.99,3.44,6,6.5,70s,No,FALSE
1002830009,389250,Manhattan,02,1,Engine,7,7800,Residential,Missing,Missing,Missing,Walk Up Apartment,Multi-Family Walk-Up Buildings,0,Unknown,2542,9355,0,9355,0,0,0,0,0,0,1,5,24,24,25.42,100,25,72,Unknown,Attached,No,Inside,Full Basement Above Grade,No,3.68,3.44,0,6.5,Prewar,No,FALSE
1002830037,448345,Manhattan,02,1,Engine,7,7800,Residential,Missing,Missing,Missing,Walk Up Apartment,Mixed Residential & Commercial Buildings,0,Unknown,1875,7750,1700,6050,0,1700,0,0,0,0,1,5,8,10,25,75,25,60,Unknown,Attached,No,Inside,Full Basement Below Grade,No,4.13,3.44,0,6.5,18th Century,No,FALSE
1002830071,219775,Manhattan,02,1,Engine,7,7800,Commercial,Missing,Missing,Missing,Walk Up Apartment,Mixed Residential & Commercial Buildings,0,Unknown,1155,4255,1000,3255,0,1000,0,0,0,0,1,5,8,10,25.33,45.58,25,39,Unknown,Attached,No,Inside,Full Basement Below Grade,No,3.68,6.02,6,6.5,18th Century,No,FALSE
1002830077,328594,Manhattan,02,1,Engine,7,7800,Commercial,Missing,Missing,Missing,Walk Up Apartment,Mixed Residential & Commercial Buildings,0,Private,1530,6150,1200,4950,0,1200,0,0,0,0,1,5,8,10,25.83,61.58,25,50,Unknown,Attached,Yes,Inside,Full Basement Below Grade,No,4.02,6.02,6,6.5,18th Century,No,FALSE
1002840001,390600,Manhattan,02,1,Engine,7,7800,Park,Missing,Missing,Missing,Outdoor,Open Space & Outdoor Recreation,1,City,5889,0,0,0,0,0,0,0,0,0,0,0,0,0,78.33,75.17,0,0,Unknown,Not Available,No,Corner,Unknown,No,0,0,0,0,Unknown,No,FALSE
1002840028,576579,Manhattan,02,1,Engine,7,7800,Residential,Missing,Missing,Missing,Mixed,Mixed Residential & Commercial Buildings,0,Private,2608,7836,2600,5236,0,2600,0,0,0,0,1,3,4,5,26.08,100,26,100,Unknown,Semi-Attached,No,Corner,Unknown,No,3,3.44,0,6.5,18th Century,No,FALSE
1002860022,306e3,Manhattan,01,1,Engine,7,8000,Residential,Missing,Missing,Missing,Asylum,Public Facilities & Institutions,0,Unknown,2185,6125,6125,0,0,0,0,0,0,6125,1,4,11,11,23,95,23,63,Unknown,Attached,No,Inside,Full Basement Below Grade,No,2.8,3.44,0,6.5,18th Century,No,FALSE
1002880045,186852,Manhattan,01,1,Engine,7,8000,Residential,Missing,Missing,Missing,Mixed,Mixed Residential & Commercial Buildings,0,Unknown,2046,4163,1640,2523,0,1640,0,0,0,0,2,3,4,6,34.42,73.83,18,49,Unknown,Attached,Yes,Inside,Unknown,No,2.03,3.44,0,6.5,18th Century,No,FALSE
1002920010,951750,Manhattan,02,1,Ladder,5,7400,Commercial,Missing,Missing,Missing,Walk Up Apartment,Mixed Residential & Commercial Buildings,0,Unknown,3042,14442,2400,12042,0,2400,0,0,0,0,1,6,22,24,30.42,100,30.42,89,Unknown,Not Available,No,Inside,Full Basement Below Grade,No,4.75,3.44,6,6.5,18th Century,No,FALSE
1002920022,736650,Manhattan,02,1,Ladder,5,7400,Commercial,Missing,Missing,Missing,Walk Up Apartment,Mixed Residential & Commercial Buildings,0,Unknown,2500,9475,1895,7580,0,1895,0,0,0,0,1,5,24,26,25,100,25,88,Unknown,Attached,No,Inside,Full Basement Above Grade,No,3.79,3.44,6,6.5,18th Century,No,FALSE
1002930017,558450,Manhattan,02,1,Ladder,5,7400,Commercial,Missing,Missing,Missing,Walk Up Apartment,Mixed Residential & Commercial Buildings,0,Unknown,2188,8860,1750,7110,0,1750,0,0,0,0,1,5,16,17,25.08,87.5,25,75,Unknown,Attached,No,Inside,Full Basement Below Grade,No,4.05,3.44,6,6.5,18th Century,No,FALSE
1002940007,78750,Manhattan,02,1,Engine,7,7400,Commercial,Missing,Missing,Missing,Office,Commercial & Office Buildings,0,Unknown,1624,9876,9876,0,9876,0,0,0,0,0,1,0,0,6,21.92,75.08,0,0,Unknown,Detached,Yes,Corner,Full Basement Below Grade,No,6.08,6.02,6,6.5,Unknown,No,FALSE
1002940025,405741,Manhattan,02,1,Engine,7,7400,Commercial,Missing,Missing,Missing,Mixed,Mixed Residential & Commercial Buildings,0,Unknown,938,4800,920,3880,0,920,0,0,0,0,1,5,6,10,44.67,21,45,21,Unknown,Attached,No,Inside,Full Basement Below Grade,No,5.12,6.02,6,6.5,18th Century,No,FALSE
1002980018,751950,Manhattan,02,1,Engine,7,7400,Commercial,Missing,Missing,Missing,Walk Up Apartment,Mixed Residential & Commercial Buildings,0,Private,5326,16887,3700,13187,0,3700,0,0,0,0,2,6,15,20,43.42,79,43,78,Extension,Attached,No,Corner,Full Basement Below Grade,No,3.17,6.02,6,6.5,Prewar,No,FALSE
1002990019,165499,Manhattan,02,1,Engine,7,7400,Commercial,Missing,Missing,Missing,Mixed,Mixed Residential & Commercial Buildings,0,Private,1425,5008,1140,3868,0,1140,0,0,0,0,1,5,4,5,19,75.17,19,50,Extension,Not Available,Yes,Inside,Unknown,No,3.51,6.02,6,6.5,18th Century,No,FALSE
1003000005,549e3,Manhattan,02,1,Ladder,5,7400,Commercial,Missing,Missing,Missing,Walk Up Apartment,Mixed Residential & Commercial Buildings,0,Private,2188,10080,1680,8400,0,1680,0,0,0,0,1,6,20,22,25,87.5,25,77,Unknown,Attached,No,Inside,No Basement,No,4.61,3.44,6,6.5,Prewar,No,FALSE
1003000021,384386,Manhattan,02,1,Ladder,5,7400,Commercial,Missing,Missing,Missing,Walk Up Apartment,Mixed Residential & Commercial Buildings,0,Private,2188,8010,2260,5750,0,2260,0,0,0,0,2,5,8,9,25,87.5,25,54,Extension,Attached,No,Inside,Full Basement Below Grade,No,3.66,3.44,6,6.5,18th Century,No,FALSE
1003010011,159750,Manhattan,02,1,Ladder,5,7400,Commercial,Missing,Missing,Missing,Retail,Mixed Residential & Commercial Buildings,0,Unknown,1250,2500,2500,0,1250,1250,0,0,0,0,1,2,0,1,25.23,50.17,25.23,50,Unknown,Attached,Yes,Inside,No Basement,No,2,3.44,6,6.5,18th Century,No,FALSE
1003030009,747e3,Manhattan,02,1,Ladder,5,7400,Commercial,Missing,Missing,Missing,Retail,Mixed Residential & Commercial Buildings,0,Unknown,4375,15024,7512,3756,3756,3756,0,0,0,0,1,4,5,8,37.5,116.25,37.5,96,Unknown,Not Available,Yes,Inside,Full Basement Below Grade,No,3.43,3.44,6,6.5,18th Century,No,FALSE
1003040006,352212,Manhattan,02,1,Ladder,5,7400,Commercial,Missing,Missing,Missing,Mixed,Mixed Residential & Commercial Buildings,0,Unknown,2615,10060,2560,7500,0,2560,0,0,0,0,1,5,4,5,25,105.17,25,88,Unknown,Attached,Yes,Inside,Full Basement Below Grade,No,3.85,3.44,6,6.5,18th Century,No,FALSE
1003040014,835200,Manhattan,02,1,Ladder,5,7400,Commercial,Missing,Missing,Missing,Retail,Mixed Residential & Commercial Buildings,0,Unknown,2577,9249,9249,0,4625,2312,0,2312,0,0,1,3,0,3,25.17,102.67,25,103,Extension,Attached,Yes,Inside,Full Basement Below Grade,No,3.59,3.44,6,6.5,18th Century,No,FALSE
1003040018,472950,Manhattan,02,1,Ladder,5,7400,Commercial,Missing,Missing,Missing,Retail,Mixed Residential & Commercial Buildings,0,Unknown,1331,4885,4885,0,2285,2600,0,0,0,0,1,4,2,4,26.42,50.08,26,50,Unknown,Semi-Attached,Yes,Inside,Full Basement Above Grade,No,3.67,3.44,6,6.5,18th Century,No,FALSE
1003060011,179182,Manhattan,02,1,Ladder,5,7400,Commercial,Missing,Missing,Missing,Mixed,Mixed Residential & Commercial Buildings,0,Unknown,2506,6205,300,5905,0,300,0,0,0,0,1,3,4,5,25,100.25,25,97,Extension,Semi-Attached,No,Inside,Unknown,No,2.48,3.44,6,6.5,18th Century,No,FALSE
1003060014,767700,Manhattan,02,1,Ladder,5,7400,Commercial,Missing,Missing,Missing,Retail,Mixed Residential & Commercial Buildings,0,Private,1250,6235,6235,0,4988,1247,0,0,0,0,1,4,0,2,20,62.42,20,62,Unknown,Semi-Attached,Yes,Corner,Full Basement Below Grade,No,4.99,3.44,6,6.5,18th Century,No,FALSE
1003070011,288288,Manhattan,02,1,Ladder,5,7400,Commercial,Missing,Missing,Missing,Walk Up Apartment,Multi-Family Walk-Up Buildings,0,Unknown,2216,9039,2000,7039,0,2000,0,0,0,0,2,5,8,10,25.33,87.5,25,86,Extension,Semi-Attached,No,Inside,Full Basement Below Grade,No,4.08,3.44,6,6.5,18th Century,No,FALSE
1003090025,448200,Manhattan,02,1,Engine,7,7400,Commercial,Missing,Missing,Missing,Walk Up Apartment,Mixed Residential & Commercial Buildings,0,Unknown,2209,9789,1000,8789,0,0,0,1000,0,0,1,6,11,12,25.25,87.5,25,73,Unknown,Attached,No,Inside,Full Basement Below Grade,No,4.43,6.02,6,6.5,18th Century,No,FALSE
1003090027,993150,Manhattan,02,1,Engine,7,7400,Commercial,Missing,Missing,Missing,Vacant,Vacant Land),0,City,2195,0,0,0,0,0,0,0,0,0,0,0,0,0,25.08,87.5,0,0,Unknown,Not Available,No,Inside,Unknown,No,0,6.02,6,6.5,Unknown,No,FALSE
1003100004,639900,Manhattan,02,1,Engine,7,7400,Commercial,Missing,Missing,Missing,Walk Up Apartment,Mixed Residential & Commercial Buildings,0,Unknown,2209,7350,1350,6000,0,1350,0,0,0,0,1,5,16,17,25.25,87.5,25,59,Unknown,Attached,No,Inside,Full Basement Below Grade,No,3.33,6.02,6,6.5,18th Century,No,FALSE
1003100013,208800,Manhattan,02,1,Engine,7,7400,Commercial,Missing,Missing,Missing,Retail,Commercial & Office Buildings,0,Private,1648,4274,4274,0,0,1644,0,2630,0,0,1,3,0,3,21.92,75.17,21,75,Extension,Attached,No,Corner,Full Basement Below Grade,No,2.59,6.02,6,6.5,18th Century,No,FALSE
